,blockchain,dex,pool,pool_id,date,Spread,swap_count,volume,order_size,pool_type,order_size_bin,volume_bin,Trade_size,trade_size_bin
766,ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-07,2.0,11,12697451.24,577162.3303,Stable Pair,250k–1M,10M–50M,1154313.749090909,>1M
767,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-08,1293.59,15,2909800.969,96995.79006,Stable Pair,50k–100k,1M–5M,193986.73126666667,100k–200k
768,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-11,2.35,14,9935426.885,354830.0063,Stable Pair,250k–1M,5M–10M,709673.3489285714,500k–750k
769,ethereum,balancer,bb-a-DAI-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-08,15.709999999999999,12,18333081.16,764553.4528,Stable Pair,250k–1M,10M–50M,1527756.7633333334,>1M
770,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-31,6.15,14,2514422.003,89803.0486,Stable Pair,50k–100k,1M–5M,179601.57164285713,100k–200k
771,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-24,64.28,18,5588332.184,155221.0452,Stable Pair,100k–250k,5M–10M,310462.8991111111,300k–400k
772,ethereum,balancer,bb-a-USDC-bb-a-USDT,0xfebb0bbf162e64fb9d0dfe186e517d84c395f016,2023-06-10,3.81,34,17191506.26,252799.3607,Stable Pair,250k–1M,10M–50M,505632.53705882357,500k–750k
773,ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-06,33.22,26,2546596.802,49009.48638,Stable Pair,25k–50k,1M–5M,97946.03084615385,50k–100k
774,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26,0.5,12,84161.68736,3506.935679,Stable Pair,1k–5k,≤100k,7013.473946666666,≤10k
775,ethereum,balancer,DOLA-USDC,0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6,2023-06-10,25.41,11,181573.3201,8263.36272,Stable Pair,5k–10k,100k–500k,16506.665463636364,10k–50k
776,ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-08,9.46,12,3124418.939,130205.9853,Stable Pair,100k–250k,1M–5M,260368.24491666665,200k–300k
777,ethereum,balancer,DAI-R,0x20a61b948e33879ce7f23e535cc7baa3bc66c5a9,2023-06-09,34.73,13,5492030.372,211240.2526,Stable Pair,100k–250k,5M–10M,422463.8747692308,400k–500k
778,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-26,10.99,14,2774225.975,99081.93743,Stable Pair,50k–100k,1M–5M,198158.99821428573,100k–200k
779,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-13,28.689999999999998,13,3146839.325,121036.1431,Stable Pair,100k–250k,1M–5M,242064.56346153846,200k–300k
780,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-09,6.529999999999999,13,2051943.611,78923.08855,Stable Pair,50k–100k,1M–5M,157841.81623076924,100k–200k
781,ethereum,balancer,USDC-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10,23.25,19,4455646.528,117211.8842,Stable Pair,100k–250k,1M–5M,234507.712,200k–300k
782,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-06-10,33.2,15,274807.5167,9217.950681,Stable Pair,5k–10k,100k–500k,18320.501113333332,10k–50k
783,ethereum,balancer,DAI-USDT,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-14,3.6700000000000004,16,75787.9262,2368.635099,Stable Pair,1k–5k,≤100k,4736.7453875,≤10k
784,ethereum,balancer,DAI-USDC,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,2023-05-25,0.64,12,345564.9336,14398.95807,Stable Pair,10k–25k,100k–500k,28797.0778,10k–50k
785,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-06,2.02,27,11628732.42,215343.7164,Stable Pair,100k–250k,10M–50M,430693.79333333333,400k–500k
786,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-29,2.0500000000000003,16,368186.7351,11507.30147,Stable Pair,10k–25k,100k–500k,23011.67094375,10k–50k
787,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-09,1.18,12,89334.7796,3722.448655,Stable Pair,1k–5k,≤100k,7444.564966666666,≤10k
788,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-28,1.83,16,819584.5046,25614.97531,Stable Pair,25k–50k,500k–1M,51224.0315375,50k–100k
789,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-03,2.2399999999999998,13,5404080.032,207884.0509,Stable Pair,100k–250k,5M–10M,415698.464,400k–500k
790,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-11,4.07,11,690962.6857,31412.35388,Stable Pair,25k–50k,500k–1M,62814.78960909091,50k–100k
791,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-05,2.35,21,1793685.828,42703.20267,Stable Pair,25k–50k,1M–5M,85413.61085714286,50k–100k
792,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-25,0.7100000000000001,14,785016.0561,28037.28735,Stable Pair,25k–50k,500k–1M,56072.57543571429,50k–100k
793,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-10,2.52,48,20714008.26,215797.7545,Stable Pair,100k–250k,10M–50M,431541.83875000005,400k–500k
794,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-01,2.42,14,1334805.426,47671.96491,Stable Pair,25k–50k,1M–5M,95343.24471428571,50k–100k
795,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-12,2.08,56,10796059.81,96385.54288,Stable Pair,50k–100k,10M–50M,192786.7823214286,100k–200k
796,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-02,1.8499999999999999,18,599175.3619,16645.18836,Stable Pair,10k–25k,500k–1M,33287.52010555556,10k–50k
797,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-08,0.5700000000000001,12,4419038.671,184134.642,Stable Pair,100k–250k,1M–5M,368253.2225833333,300k–400k
798,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-22,2.55,11,3588983.742,163120.3542,Stable Pair,100k–250k,1M–5M,326271.2492727273,300k–400k
799,ethereum,pancakeswap,DAI-USDC,0xd9e497bd8f491fe163b42a62c296fb54caea74b7,2023-05-17,0.9900000000000001,12,785308.3033,32722.68512,Stable Pair,25k–50k,500k–1M,65442.358608333336,50k–100k
800,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-26,1.25,12,2842942.236,118466.9685,Stable Pair,100k–250k,1M–5M,236911.853,200k–300k
801,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-18,1.6099999999999999,11,213245.6191,9693.795516,Stable Pair,5k–10k,100k–500k,19385.965372727274,10k–50k
802,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-31,3.0300000000000002,17,8399005.45,247035.244,Stable Pair,100k–250k,5M–10M,494059.144117647,400k–500k
803,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-24,1.4200000000000002,13,3010481.567,115785.5645,Stable Pair,100k–250k,1M–5M,231575.50515384614,200k–300k
804,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-07,1.26,24,2800943.689,58356.84623,Stable Pair,50k–100k,1M–5M,116705.98704166665,100k–200k
805,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-06-04,2.7,18,177927.1474,4942.604141,Stable Pair,1k–5k,100k–500k,9884.841522222221,≤10k
806,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-30,3.0,19,4460821.865,117399.635,Stable Pair,100k–250k,1M–5M,234780.09815789474,200k–300k
807,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-27,2.3800000000000003,14,1445850.435,51644.63729,Stable Pair,50k–100k,1M–5M,103275.03107142857,100k–200k
808,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-17,2.52,25,4302271.215,86041.54491,Stable Pair,50k–100k,1M–5M,172090.8486,100k–200k
809,ethereum,pancakeswap,USDC-USDT,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,2023-05-12,4.44,11,1650343.37,75007.54212,Stable Pair,50k–100k,1M–5M,150031.21545454545,100k–200k
